gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,avg_monthly_spend,spend_vs_expected,n_services,service_density,is_long_tenure,is_new_customer,tenure_x_contract_monthly,charges_per_service,has_security_bundle,payment_auto,Churn
1,0,1,1,0.6956521739130435,1,0,0,1,0,1,1,1,1,0.5170193192272311,1.402836565096953,1,0,1,0,0,0,0,2.016574663500791,-1.4995553442735599,4,7.736639840342512,1,0,0,0.10340386384544623,0,0,0
1,0,0,0,-0.5869565217391305,1,0,0,0,0,0,0,0,0,0.006439742410303745,-0.37474422899353643,1,0,0,0,0,0,1,0.6384542186146938,-0.63201447620439,0,0.0,0,1,1,0.006439742410303745,0,0,0
0,0,1,1,0.3695652173913043,1,1,0,0,0,0,0,0,0,-0.8353265869365225,-0.06842474607571555,0,1,1,0,0,0,1,-0.1851488119198569,-0.6501777750166656,1,1.1971351307424152,0,0,0,-0.41766329346826125,0,0,0
0,0,0,0,-0.6086956521739131,1,1,0,0,0,0,0,0,1,-0.37534498620055184,-0.39816066481994455,0,0,0,0,0,0,0,0.6541221668334687,-1.0294671530340205,1,2.6642085882481985,0,1,1,-0.18767249310027592,0,0,1
0,0,1,0,-0.15217391304347827,1,0,0,0,0,0,0,0,1,-0.020239190432382603,0.04624930747922441,1,0,0,0,0,1,0,-0.30392601780587736,0.28368682737349477,0,0.0,0,0,0,-0.020239190432382603,0,0,1
0,0,0,0,0.41304347826086957,1,0,1,0,1,1,1,1,1,0.5915363385464583,1.0361662049861495,1,0,0,1,1,0,0,2.5086068438656874,-1.9170705053192292,5,8.452551807272448,1,0,0,0.09858938975774305,1,1,0
1,0,0,0,0.7608695652173914,1,1,0,1,1,1,1,1,0,0.298068077276909,1.2513610341643584,0,0,0,1,1,0,0,1.6446437690842028,-1.3465756918072938,6,20.12956209619136,1,0,0,0.042581153896701286,0,1,0
1,0,1,1,0.9347826086956522,1,1,0,0,0,0,0,0,0,-0.8472861085556578,0.07262049861495848,0,1,0,1,0,0,0,0.07768696192297306,-0.9249730704786309,1,1.1802374778304685,1,0,0,-0.4236430542778289,0,0,0
0,0,1,1,-0.3695652173913043,1,0,0,0,1,0,1,0,1,-0.22079116835326576,-0.19410526315789473,0,0,0,0,1,0,0,0.5252274273955775,-0.7460185957488432,2,9.058292306817766,0,1,1,-0.07359705611775526,0,1,0
0,1,1,0,0.10869565217391304,1,1,0,1,1,0,0,1,1,0.439742410303588,0.5377876269621423,1,0,0,0,0,1,0,4.947600650125728,-4.50785823982214,4,9.096213624300814,0,0,0,0.0879484820607176,0,0,1
0,0,1,1,0.9347826086956522,1,0,1,1,1,0,0,1,0,-0.029438822447102015,1.0314238227146815,0,0,0,1,1,0,0,1.103382443936812,-1.1328212663839141,4,135.8703846528718,1,0,0,-0.005887764489420403,1,1,0
1,0,1,0,0.0,1,1,0,1,1,0,0,0,1,0.2842686292548299,0.30811449676823643,1,0,0,0,0,1,0,308114.49676823645,-308114.2124996072,3,10.553360933646164,0,0,0,0.07106715731370747,0,0,0
1,0,1,1,0.08695652173913043,1,0,0,0,0,0,0,0,0,-0.9245630174793008,-0.22956232686980607,0,1,1,0,1,0,0,-2.639936399734173,1.7153733822548722,0,0.0,0,0,0,-0.9245630174793008,0,1,0
0,0,0,0,-0.6086956521739131,1,0,0,0,0,0,0,0,0,-0.9199632014719411,-0.4069067405355494,0,1,0,0,0,0,1,0.6684907434003382,-1.5884539448722794,0,0.0,0,1,1,-0.9199632014719411,0,0,0
0,0,1,1,0.717391304347826,1,1,0,1,1,1,1,1,1,0.7442502299908005,1.6084136657433057,1,0,1,0,0,1,0,2.242028045178848,-1.4977778151880476,6,8.061793865055707,1,0,0,0.10632146142725721,0,0,0
1,0,1,0,0.2608695652173913,1,1,0,0,1,0,1,1,1,0.04875804967801299,0.4738614958448753,0,0,1,0,0,1,0,1.8164621043006224,-1.7677040546226095,4,82.036053336038,0,0,0,0.009751609935602598,0,0,1
0,0,0,0,0.7608695652173914,1,1,0,0,1,0,1,1,1,0.5464581416743332,1.435043397968606,1,0,1,0,1,0,0,1.886054558515605,-1.339596416841272,4,7.319851924782755,1,0,0,0.10929162833486664,0,1,1
0,0,0,0,-0.5434782608695652,1,0,0,0,1,0,0,1,1,0.2299908003679853,-0.31848568790397047,1,0,0,0,1,0,0,0.5860147440104347,-0.35602394364244944,2,8.695962189956397,0,1,1,0.07666360012266177,0,1,0
0,0,0,0,-0.10869565217391304,1,1,1,0,0,1,0,0,1,0.2575896964121435,0.15972668513388735,1,0,0,0,0,1,0,-1.4694990226227718,1.7270887190349153,3,11.646383358504606,0,0,0,0.06439742410303588,0,0,0
0,0,1,1,-0.32608695652173914,1,0,0,0,0,0,0,0,0,-0.9346826126954922,-0.3259021237303785,0,1,1,0,0,0,1,0.9994362443776434,-1.9341188570731358,0,0.0,0,1,0,-0.9346826126954922,0,0,0
1,0,0,1,-0.5652173913043478,1,0,0,0,0,0,0,0,0,-0.9273229070837166,-0.3956934441366574,0,1,0,0,0,0,1,0.7000742551423839,-1.6273971622261003,0,0.0,0,1,1,-0.9273229070837166,0,0,0
0,1,0,0,-0.5434782608695652,1,0,0,1,1,0,1,1,1,0.5418583256669735,-0.28206832871652815,1,0,0,0,1,0,0,0.5190066798107027,0.022851645856270753,4,7.381989772117345,0,1,1,0.10837166513339469,0,1,1
0,0,0,1,-0.2391304347826087,0,0,0,0,0,0,0,1,1,-0.6504139834406624,-0.24952169898430285,0,0,0,0,0,1,0,1.0434587411254566,-1.693872724566119,1,1.5374799558122885,0,0,0,-0.3252069917203312,0,0,1
1,0,0,0,-0.45652173913043476,1,0,0,0,0,0,1,1,1,-0.07543698252069908,-0.25145706371191134,0,0,0,0,0,1,0,0.5508119175283871,-0.6262489000490862,2,26.51184367836493,0,1,1,-0.025145660840233026,0,0,0
0,0,0,0,0.13043478260869565,1,1,0,0,0,0,0,0,0,-0.8656853725850966,-0.17739612188365647,0,1,0,1,0,0,0,-1.360026507571475,0.49434113498637844,1,1.1551527570127025,0,0,0,-0.4328426862925483,0,0,0
0,0,0,0,-0.6086956521739131,1,1,0,0,0,0,0,0,0,0.10395584176632947,-0.39046352723915045,1,0,0,0,0,1,0,0.6414768486048555,-0.5375210068385261,1,9.61937649325443,0,1,1,0.05197792088316473,0,0,1
1,0,0,1,0.8043478260869565,1,1,0,0,0,0,0,0,1,-0.828886844526219,0.08164727608494923,0,1,0,1,1,0,0,0.10150729812356624,-0.9303941426497853,1,1.2064358364087078,1,0,0,-0.4144434222631095,0,1,0
1,0,0,1,-0.45652173913043476,0,0,1,0,0,1,0,1,1,-0.47470101195952163,-0.311438596491228,0,0,0,1,0,0,1,0.6822003247529251,-1.1569013367124468,3,6.3197541287350045,0,1,0,-0.11867525298988041,0,0,0
0,0,1,0,0.9130434782608695,1,1,1,0,1,0,1,1,1,0.6209751609935603,1.777218836565097,1,0,1,0,1,0,0,1.9464756415265465,-1.3255004805329862,5,8.051838885409083,1,0,0,0.10349586016559338,1,1,0
0,0,1,1,0.30434782608695654,1,1,0,0,1,0,0,1,1,0.40846366145354196,0.7805060018467221,1,0,0,0,0,0,0,2.564511294102121,-2.156047632648579,3,7.344576613615361,0,0,0,0.10211591536338549,0,0,0
0,1,0,0,-0.5869565217391305,1,1,0,0,0,0,1,1,1,0.4323827046918124,-0.3624376731301939,1,0,0,0,0,1,0,0.617487458089333,-0.18510475339752064,3,6.938281825718415,0,1,1,0.1080956761729531,0,0,1
1,1,0,0,0.0,1,0,0,1,1,0,1,1,1,0.5722171113155476,0.4583194829178209,1,0,0,0,0,0,0,458319.4829178209,-458318.9107007096,4,6.990341481509336,0,0,0,0.11444342226310952,0,0,0
0,0,1,0,-0.30434782608695654,1,0,0,0,1,0,1,0,1,0.25666973321067166,-0.026319482917820814,1,0,0,0,0,1,0,0.08647858515961962,0.17019114805105204,2,7.7920843369330655,0,0,0,0.08555657773689056,0,0,1
1,0,1,1,0.782608695652174,1,1,1,1,1,1,0,0,0,0.4452621895124196,1.3832022160664819,1,0,0,1,1,0,0,1.7674227954891546,-1.322160605976735,5,11.229313623421675,1,0,0,0.0742103649187366,1,1,0
1,0,0,0,0.13043478260869565,1,1,0,0,1,1,1,0,0,0.46274149034038653,0.5970747922437672,1,0,0,0,0,1,0,4.577538312741818,-4.1147968224014315,4,8.644116508638875,0,0,0,0.09254829806807731,0,0,0
1,0,0,0,0.7608695652173914,1,0,1,1,0,0,1,1,1,0.5510579576816929,1.5383416435826411,1,0,1,0,1,0,0,2.0218177886052344,-1.4707598309235417,4,7.2587514352874605,1,0,0,0.11021159153633857,0,1,0
0,0,1,1,0.6304347826086957,0,0,0,0,1,1,1,1,1,-0.2732290708371664,0.5228217913204063,0,0,0,1,1,0,0,0.829302215615061,-1.1025312864522274,4,14.639677059498446,1,0,0,-0.05464581416743328,0,1,0
0,1,0,0,-0.2391304347826087,1,0,0,1,0,0,0,0,1,-0.3771849126034958,-0.15711172668513387,0,0,0,0,1,0,0,0.6570154227477822,-1.034200335351278,1,2.651212483248856,0,0,0,-0.1885924563017479,0,1,0
1,0,1,1,0.8260869565217391,1,1,0,1,0,0,0,1,1,0.35326586936522547,1.4701754385964911,1,0,0,0,0,0,0,1.7796839028941858,-1.4264180335289602,3,8.492163460985202,1,0,0,0.08831646734130637,0,0,0
1,0,1,1,0.7391304347826086,1,0,0,0,0,0,0,0,1,-0.9420423183072677,-0.06513019390581716,0,1,0,1,0,0,1,-0.08811720194930293,-0.8539251163579648,0,0.0,1,0,0,-0.9420423183072677,0,0,0
0,0,1,0,0.6739130434782609,1,1,0,1,0,0,1,1,1,0.5418583256669735,1.3557229916897506,1,0,0,0,0,1,0,2.0117150025431747,-1.4698566768762014,4,7.381989772117345,1,0,0,0.10837166513339469,0,0,0
1,1,0,0,-0.43478260869565216,1,1,0,0,0,0,0,1,1,0.2585096596136157,-0.1964838411819021,1,0,0,0,1,0,0,0.4519138741202853,-0.19340421450666956,2,7.736624876472446,0,1,1,0.0861698865378719,0,1,1
0,0,1,1,0.8913043478260869,1,1,1,1,1,1,1,1,1,0.7856485740570378,1.9121920590951065,1,0,0,1,1,0,0,2.145383805627313,-1.3597352315702753,7,8.909824724848388,1,0,0,0.09820607175712973,1,1,0
1,0,1,0,-0.30434782608695654,1,1,0,0,1,0,1,1,1,0.5657773689052439,0.03149030470914129,1,0,0,0,0,1,0,-0.10346848401219741,0.6692458529174413,4,7.069906203271473,0,0,0,0.11315547378104877,0,0,1
0,0,0,1,0.41304347826086957,1,0,0,0,0,0,0,0,0,-0.9273229070837166,-0.13614773776546626,0,1,1,0,0,0,1,-0.3296200407731354,-0.5977028663105812,0,0.0,1,0,0,-0.9273229070837166,0,0,0
1,0,1,0,-0.3695652173913043,1,0,0,0,1,1,1,1,1,0.06991720331186774,-0.19385410895660202,0,0,0,0,0,1,0,0.5245478318355269,-0.45463062852365915,4,57.209708066412084,0,1,1,0.013983440662373548,0,0,0
1,1,1,0,0.9130434782608695,1,1,1,1,1,1,0,0,1,0.39834406623735064,1.5328457987072948,1,0,1,0,0,1,0,1.6788292741521178,-1.2804852079147673,5,12.551931538222671,1,0,0,0.0663906777062251,1,0,0
1,1,0,0,0.32608695652173914,1,0,0,0,1,0,0,0,0,0.06439742410303588,0.5096731301939059,1,0,0,0,0,1,0,1.5629928060833729,-1.498595381980337,1,15.528330295785263,0,0,0,0.03219871205151794,0,0,0
1,0,0,0,-0.6086956521739131,1,1,0,0,0,0,0,0,1,-0.36614535418583244,-0.39801292705447827,0,0,0,0,0,1,0,0.6538794543914608,-1.0200248085772932,1,2.731148319702957,0,1,1,-0.18307267709291622,0,0,1
1,0,1,1,0.34782608695652173,1,1,0,0,0,0,0,0,0,-0.8445262189512419,-0.09136842105263156,0,1,0,1,0,0,1,-0.2626834553113817,-0.5818427636398602,1,1.184094458485102,0,0,0,-0.42226310947562096,0,0,0
0,0,0,0,-0.13043478260869565,1,1,0,0,0,0,0,0,0,-0.8380864765409384,-0.23109879963065555,0,1,1,0,1,0,0,1.7717710474130561,-2.6098575239539947,1,1.1931928682759079,0,0,0,-0.4190432382704692,0,1,0
0,0,1,0,0.30434782608695654,1,1,0,0,0,1,1,0,1,-0.10119595216191353,0.446382271468144,0,0,1,0,0,0,0,1.466679787161744,-1.5678757393236575,3,29.645161597357667,0,0,0,-0.025298988040478382,0,0,0
1,0,0,0,0.13043478260869565,1,0,0,0,0,0,0,0,0,-0.9126034958601655,-0.1942973222530009,0,1,0,0,0,0,0,-1.4896013836623987,0.5769978878022332,0,0.0,0,0,0,-0.9126034958601655,0,0,0
1,0,1,0,-0.43478260869565216,1,0,1,1,0,1,1,0,1,-0.025758969641214196,-0.23745152354570634,0,0,0,0,0,0,1,0.5461397602765732,-0.5718987299177873,4,155.27968610647244,0,1,1,-0.005151793928242839,0,0,0
1,0,0,0,-0.3695652173913043,1,1,0,0,0,1,1,1,1,0.5446182152713893,-0.07821975992613109,1,0,0,0,0,0,1,0.2116540407463473,0.332964174525042,4,7.344581108851914,0,1,1,0.10892364305427786,0,0,1
0,1,1,0,0.782608695652174,1,1,1,1,1,0,1,1,1,0.7184912603495863,1.7226149584487536,1,0,0,0,1,0,0,2.2011163010359116,-1.4826250406863253,6,8.35082064360814,1,0,0,0.10264160862136948,1,1,0
0,0,0,0,-0.5869565217391305,1,1,0,0,1,0,1,0,1,0.38730450781968745,-0.3557156048014774,1,0,0,0,0,1,0,0.6060350258695981,-0.21873051804991067,3,7.7458232310929835,0,1,1,0.09682612695492186,0,0,1
1,0,0,0,-0.043478260869565216,1,1,0,0,0,0,0,0,0,-0.3928242870285188,-0.03135734072022161,0,0,0,0,0,0,1,0.7212354249798716,-1.1140597120083904,1,2.545660966900537,0,0,0,-0.1964121435142594,0,0,0
0,0,0,0,0.2391304347826087,1,0,0,0,1,0,0,0,1,-0.3698252069917203,0.1849898430286242,0,0,1,0,0,0,1,0.7735906540133298,-1.14341586100505,1,2.7039727880138797,0,0,0,-0.18491260349586014,0,0,0
0,1,0,0,-0.5217391304347826,1,0,0,0,1,0,0,0,1,0.09567617295308194,-0.30960664819944594,1,0,0,0,1,0,0,0.5934138797588743,-0.4977377068057923,1,10.45181383536885,0,1,1,0.04783808647654097,0,1,1
1,0,1,1,-0.45652173913043476,1,0,0,0,0,0,0,0,0,-0.9282428702851886,-0.3674312096029547,0,1,1,0,1,0,0,0.804851079280265,-1.7330939495654536,0,0.0,0,1,0,-0.9282428702851886,0,1,0
0,1,1,0,0.6304347826086957,1,1,0,1,0,0,1,1,1,0.5050597976080958,1.20002216066482,1,0,1,0,0,0,0,1.903480407947688,-1.398420610339592,4,7.919838599518107,1,0,0,0.10101195952161916,0,0,0
0,0,1,1,0.5,1,0,1,0,1,0,1,1,0,0.5510579576816929,1.1366869806094182,1,0,1,0,0,1,0,2.2733694144800074,-1.7223114567983147,4,7.2587514352874605,1,0,0,0.11021159153633857,1,0,0
1,0,1,0,-0.5652173913043478,1,0,0,0,1,1,0,0,1,-0.26770929162833484,-0.3672539242843952,0,0,0,0,0,0,1,0.6497580925367091,-0.917467384165044,2,7.470762471756679,0,1,1,-0.08923643054277829,0,0,0
1,0,0,1,0.2608695652173913,1,0,1,1,1,1,1,1,1,0.7506899724011042,0.9188328716528161,1,0,0,1,0,1,0,3.522179172982299,-2.771489200581195,6,7.992636411769874,0,0,0,0.10724142462872918,1,0,0
1,0,0,0,-0.1956521739130435,1,1,0,0,0,1,1,1,1,0.5188592456301749,0.18747183748845803,1,0,0,0,0,0,1,-0.9581942890451517,1.4770535346753266,4,7.709205000166956,0,0,0,0.10377184912603499,0,0,0
1,0,0,1,-0.6086956521739131,1,1,0,0,0,0,0,0,1,-0.37350505979760806,-0.39813111726685135,0,0,0,0,0,1,0,0.6540736243450672,-1.0275786841426753,1,2.6773327333480763,0,1,1,-0.18675252989880403,0,0,0
1,0,0,1,-0.5434782608695652,1,1,0,0,0,1,0,0,0,0.19227230910763576,-0.31468882733148656,1,0,0,0,1,0,0,0.5790285077023896,-0.3867561985947538,2,10.401859775973314,0,1,1,0.06409076970254525,0,1,1
1,0,0,0,-0.13043478260869565,1,0,0,0,0,0,0,0,0,-0.9107635694572217,-0.27289381348107106,0,1,0,0,0,1,0,2.092201943569779,-3.0029655130270005,0,0.0,0,0,0,-0.9107635694572217,0,0,0
0,1,0,0,-0.5,1,0,0,0,0,0,0,0,0,-0.9356025758969642,-0.38136288088642656,0,1,0,0,0,0,0,0.7627272872274276,-1.6983298631243917,0,0.0,0,1,1,-0.9356025758969642,0,0,0
1,0,1,1,-0.45652173913043476,1,0,0,0,0,0,0,0,1,-0.9383624655013799,-0.36783010156971374,0,1,0,0,0,0,1,0.8057248445499848,-1.7440873100513647,0,0.0,0,1,1,-0.9383624655013799,0,0,0
1,0,0,0,-0.2391304347826087,1,1,1,0,1,0,1,0,0,-0.015639374425022896,-0.05852631578947363,0,0,0,0,0,0,1,0.24474743497252688,-0.26038680939754977,4,255.74835303178133,0,0,0,-0.0031278748850045793,1,0,0
1,1,0,0,0.5,0,0,1,0,0,0,1,1,1,-0.39650413983440663,0.3420350877192983,0,0,0,0,1,0,0,0.684068807300982,-1.0805729471353887,3,7.56610620798736,1,0,0,-0.09912603495860166,0,1,0
1,0,0,0,0.043478260869565216,1,0,0,1,0,0,1,1,1,0.4443422263109477,0.46736103416435826,1,0,0,0,0,1,0,10.749056557479419,-10.304714331168471,3,6.751537600576868,0,0,0,0.11108555657773693,0,0,0
1,0,1,1,0.0,1,0,0,0,0,0,0,0,1,-0.9144434222631095,-0.21942751615881806,0,1,0,0,0,0,1,-219427.51615881806,219426.6017153958,0,0.0,0,0,0,-0.9144434222631095,0,0,0
0,0,1,0,0.15217391304347827,1,1,1,1,1,1,0,1,1,0.6568537258509661,0.7200517082179133,1,0,0,1,1,0,0,4.73173727401563,-4.074883548164664,6,9.134439875159458,0,0,0,0.09383624655013802,1,1,0
0,0,1,0,-0.2826086956521739,1,1,0,1,0,0,1,1,1,0.5455381784728612,0.04056140350877196,1,0,0,0,0,1,0,-0.14352547412117844,0.6890636525940397,4,7.332195665941501,0,0,0,0.10910763569457224,0,0,1
1,0,1,0,0.2826086956521739,1,1,0,0,1,1,1,1,1,0.6982520699172035,0.9421754385964911,1,0,1,0,0,1,0,3.3338397552930656,-2.635587685375862,5,7.160727557693206,0,0,0,0.11637534498620057,0,0,0
1,0,0,0,-0.6086956521739131,1,0,0,0,0,0,0,0,0,-0.9162833486660534,-0.40684764542936286,0,1,0,0,0,1,0,0.6683936584235349,-1.5846770070895884,0,0.0,0,1,1,-0.9162833486660534,0,0,1
0,0,0,0,0.6739130434782609,1,0,0,1,1,0,1,1,1,0.5390984360625578,1.342515235457064,1,0,0,1,0,1,0,1.9921164256022375,-1.4530179895396795,4,7.419781458528245,1,0,0,0.10781968721251156,0,0,0
1,0,0,0,-0.5217391304347826,1,1,0,1,1,0,0,0,1,0.27506899724011047,-0.2875937211449677,1,0,0,0,0,1,0,0.5512223553707025,-0.27615335813059205,3,10.906314865671373,0,1,1,0.06876724931002762,0,0,1
1,0,1,0,-0.15217391304347827,1,1,1,0,0,1,1,0,0,0.47010119595216215,0.24745337026777467,1,0,0,0,1,0,0,-1.6261328334897107,2.096234029441873,4,8.508788162323416,0,0,0,0.09402023919043243,0,1,0
1,0,1,0,0.15217391304347827,1,0,0,0,0,0,0,0,0,-0.9264029438822448,-0.2159113573407202,0,1,1,0,0,0,1,-1.4188367387404495,0.4924337948582047,0,0.0,0,0,0,-0.9264029438822448,0,0,0
0,0,0,0,-0.5434782608695652,1,0,0,0,0,0,0,0,0,0.0009199632014721504,-0.3298910433979686,1,0,0,0,0,1,0,0.6070006367334339,-0.6060806735319617,0,0.0,0,1,1,0.0009199632014721504,0,0,1
1,0,0,0,-0.43478260869565216,1,0,1,0,0,1,0,1,0,-0.0993560257589695,-0.2510581717451523,0,0,0,0,0,0,1,0.5774351231146335,-0.676791148873603,3,30.1941405460114,0,1,1,-0.024839006439742375,0,0,0
1,0,1,1,-0.6086956521739131,1,0,0,1,0,0,0,0,0,0.078196872125115,-0.39087719298245616,1,0,0,0,1,0,0,0.6421564434424779,-0.5639595713173629,1,12.788071757247057,0,1,1,0.0390984360625575,0,1,0
1,0,1,1,-0.3695652173913043,1,0,1,0,0,0,0,0,1,-0.38914443422263095,-0.24415881809787626,0,0,0,0,0,1,0,0.6606668248927208,-1.0498112591153517,1,2.569733349172222,0,1,1,-0.19457221711131548,0,0,0
0,0,0,0,-0.13043478260869565,1,1,0,0,0,1,1,1,1,0.06255749770009211,0.10611265004616806,0,0,1,0,0,0,1,-0.8135365541342036,0.8760940518342957,4,63.94015436841461,0,0,0,0.012511499540018423,0,0,0
1,0,0,0,0.717391304347826,1,1,1,1,0,0,0,1,1,0.40386384544618226,1.280583564173592,1,0,1,0,0,0,0,1.7850533890766467,-1.3811895436304644,4,9.904303494355583,1,0,0,0.08077276908923645,0,0,0
1,0,0,0,0.17391304347826086,1,1,0,0,0,1,1,1,0,0.5234590616375346,0.6140203139427517,1,0,0,0,0,0,0,3.530596504240923,-3.0071374426033883,4,7.641461676153175,0,0,0,0.10469181232750693,0,0,1
0,0,0,0,-0.45652173913043476,1,0,0,0,0,0,0,0,0,-0.9411223551057957,-0.36657433056325023,0,1,0,0,0,0,1,0.8029741020342002,-1.744096457139996,0,0.0,0,1,1,-0.9411223551057957,0,0,0
1,0,1,0,0.043478260869565216,1,1,0,0,1,0,1,0,0,0.3367065317387307,0.37990027700831025,1,0,0,0,1,0,0,8.737505408566738,-8.400798876828008,3,8.909809603926115,0,0,0,0.08417663293468268,0,1,0
1,0,1,1,-0.34782608695652173,1,1,0,0,0,0,0,0,1,0.07451701931922745,-0.14795198522622344,1,0,0,0,1,0,0,0.42536318044453614,-0.3508461611253087,1,13.41957299906354,0,1,1,0.03725850965961373,0,1,1
0,0,0,0,-0.10869565217391304,1,1,0,0,1,0,1,1,1,0.5225390984360627,0.29837857802400747,1,0,0,0,0,1,0,-2.745108172816059,3.2676472712521214,4,7.654914928006112,0,0,0,0.10450781968721254,0,0,1
1,0,1,1,0.34782608695652173,1,1,0,1,1,0,0,1,1,0.4710211591536341,0.9039113573407201,1,0,0,0,0,0,0,2.5987376809837377,-2.1277165218301035,4,8.49216947072614,0,0,0,0.09420423183072682,0,0,0
0,1,1,0,0.8695652173913043,1,1,0,1,0,1,1,1,0,0.644894204231831,1.6550987996306556,1,0,0,1,1,0,0,1.9033614307096087,-1.2584672264777779,5,7.753197677994468,1,0,0,0.10748236737197182,0,1,0
1,0,0,0,-0.5869565217391305,1,0,0,0,0,0,0,0,0,-0.9218031278748849,-0.40204616805170823,0,1,0,0,0,0,1,0.6849687125533095,-1.6067718404281943,0,0.0,0,1,1,-0.9218031278748849,0,0,0
1,0,1,1,0.6956521739130435,1,1,1,1,0,0,1,1,1,0.6559337626494942,1.5217654662973223,1,0,1,0,0,1,0,2.1875347132212504,-1.531600950571756,5,7.622709276458646,1,0,0,0.1093222937749157,0,0,1
1,0,0,0,0.2608695652173913,1,1,0,1,1,0,1,1,1,0.6320147194112238,0.8713351800554016,1,0,0,0,0,1,0,3.340105386475058,-2.7080906670638343,5,7.911195633959744,0,0,0,0.1053357865685373,0,0,1
0,0,0,0,0.32608695652173914,0,0,0,0,1,0,1,1,1,-0.39190432382704693,0.25633240997229917,0,0,1,0,0,1,0,0.7860836465918679,-1.177987970418915,3,7.654910044865684,0,0,0,-0.09797608095676173,0,0,0
1,0,0,0,0.21739130434782608,0,0,0,0,1,1,0,0,0,-0.640294388224471,-0.02609787626962137,0,0,1,0,0,0,1,-0.12004967861173668,-0.5202447096127344,2,3.1235583400748337,0,0,0,-0.21343146274149036,0,0,0
1,0,1,1,0.9347826086956522,0,0,1,1,1,1,1,1,1,-0.09659613615455383,0.9918596491228071,0,0,0,1,1,0,0,1.0610580244413954,-1.1576541605959492,6,62.11364269019424,1,0,0,-0.013799448022079119,1,1,0
0,1,0,0,-0.34782608695652173,1,0,0,0,1,0,1,1,1,0.4875804967801288,-0.047844875346260377,1,0,0,0,0,1,0,0.13755441208943334,0.3500260846906955,3,6.152817569598683,0,1,1,0.1218951241950322,0,0,0
0,0,1,1,0.4782608695652174,1,0,1,1,0,1,0,1,1,-0.01103955841766319,0.6397119113573407,0,0,1,0,1,0,0,1.3375766542687082,-1.3486162126863714,4,362.30051494502464,1,0,0,-0.002207911683532638,0,1,0
0,1,1,0,0.9130434782608695,1,0,0,1,1,0,1,1,1,0.5308187672493102,1.7185669436749769,1,0,0,1,0,1,0,1.8822379244310574,-1.351419157181747,4,7.53551440016611,1,0,0,0.10616375344986204,0,0,0
1,1,0,0,-0.15217391304347827,1,1,0,0,0,0,1,1,1,0.4848206071757132,0.2025410895660203,1,0,0,0,0,1,0,-1.330993049388172,1.8158136565638854,3,6.187843024316188,0,0,0,0.1212051517939283,0,0,1
0,0,0,0,-0.5869565217391305,1,0,0,1,0,1,0,0,1,-0.28150873965041395,-0.38255955678670356,0,0,0,0,1,0,0,0.6517692442064295,-0.9332779838568435,2,7.104549925994219,0,1,1,-0.09383624655013799,0,1,1
0,0,0,0,0.5869565217391305,1,1,0,1,1,0,1,1,1,0.6706531738730452,1.3346408125577098,1,0,1,0,0,1,0,2.2738286215384464,-1.6031754476654012,5,7.455407264708233,1,0,0,0.11177552897884087,0,0,0
1,0,0,0,-0.6086956521739131,1,0,1,0,0,0,0,0,0,-0.35142594296228147,-0.3977765466297322,0,0,0,0,0,0,1,0.6534911144842481,-1.0049170574465296,1,2.845541641089624,0,1,1,-0.17571297148114073,0,0,0
0,0,1,1,-0.13043478260869565,1,0,1,1,0,1,0,0,1,-0.23183072677092909,-0.03386888273314866,0,0,1,0,0,0,1,0.2596634250403984,-0.4914941518113275,3,12.940420372075621,0,0,0,-0.05795768169273227,0,0,0
0,1,1,0,0.8043478260869565,1,1,0,1,1,0,1,0,1,0.009199632014719412,0.9872945521698986,0,0,1,0,0,0,0,1.2274457550624487,-1.2182461230477293,4,434.7527423769036,1,0,0,0.0018399264029438824,0,0,0
0,0,0,0,-0.6086956521739131,1,0,0,0,0,0,0,0,0,-0.9346826126954922,-0.4071431209602955,0,1,0,0,0,0,1,0.6688790833075509,-1.6035616960030432,0,0.0,0,1,1,-0.9346826126954922,0,0,0
1,1,0,0,-0.21739130434782608,1,1,0,1,0,0,1,0,1,0.3284268629254832,0.11178578024007388,1,0,0,0,0,1,0,-0.5142169545023305,0.8426438174278137,3,9.134425968848657,0,0,0,0.0821067157313708,0,0,1
1,0,0,0,-0.391304347826087,1,0,1,0,1,0,0,0,1,0.16835326586936536,-0.17782456140350875,1,0,0,0,0,0,0,0.45444170715999616,-0.2860884412906308,2,11.879710856580859,0,1,1,0.056117755289788455,1,0,0
0,0,1,1,-0.45652173913043476,1,0,0,0,0,0,0,0,1,-0.9310027598896045,-0.37007571560480146,0,1,1,0,0,0,1,0.8106438194017409,-1.7416465792913454,0,0.0,0,1,0,-0.9310027598896045,0,0,1
0,0,1,1,0.5,1,1,1,1,1,0,0,1,0,0.5114995400183995,1.0625078485687902,1,0,0,0,0,0,0,2.125011447114686,-1.6135119070962864,5,9.775160745324222,1,0,0,0.08524992333639991,1,0,0
1,0,0,0,-0.5652173913043478,1,0,0,0,0,0,0,0,1,-0.9218031278748849,-0.3947626962142197,0,1,0,0,0,1,0,0.6984275443661981,-1.620230672241083,0,0.0,0,1,1,-0.9218031278748849,0,0,0
